,,,,,,,,,,
Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2022,SOUTH CAROLINA,"TUNA, SKIPJACK",,,,Confidential,Commercial,Katsuwonus pelamis,172401,EXCEPTIONS
2022,SOUTH CAROLINA,"TUNA, YELLOWFIN","29,296",13,"134,747",Public,Commercial,Thunnus albacares,172423,EXCEPTIONS
2022,SOUTH CAROLINA,WAHOO,"1,106,457",502,,Public,Recreational,,172451,MRIP
2022,SOUTH CAROLINA,WAHOO,"5,093",2,"21,745",Public,Commercial,Acanthocybium solandri,172451,ACCSP
2022,SOUTH CAROLINA,WEAKFISH,"83,000",38,,Public,Recreational,,169241,MRIP
2022,SOUTH CAROLINA,"WHELKS, BUSYCON **",501,0,612,Public,Commercial,Busycon,74070,ACCSP
2022,SOUTH CAROLINA,WITHHELD FOR CONFIDENTIALITY,"147,563",67,"517,505",Public,Commercial,Other,0,ACCSP
2022,TEXAS,"AMBERJACK, GREATER","24,006",11,"62,156",Public,Commercial,Seriola dumerili,168689,GULFFIN
2022,TEXAS,"AMBERJACK, GREATER",,,,Public,Recreational,,168689,MRIP
2022,TEXAS,BALLYHOO,"1,825",1,"13,766",Public,Commercial,Hemiramphus brasiliensis,165460,GULFFIN
2022,TEXAS,"BARRACUDA, GREAT",731,0,707,Public,Commercial,Sphyraena barracuda,650251,GULFFIN
2022,TEXAS,BLUEFISH,,,,Confidential,Commercial,Pomatomus saltatrix,168559,GULFFIN
2022,TEXAS,"BONITO, ATLANTIC",,,,Confidential,Commercial,Sarda sarda,172409,GULFFIN
2022,TEXAS,"CARP, COMMON",,,,Confidential,Commercial,Cyprinus carpio,163344,GULFFIN
2022,TEXAS,"CATFISH, BLUE","112,181",51,"110,054",Public,Commercial,Ictalurus furcatus,163997,GULFFIN
2022,TEXAS,"CATFISH, CHANNEL","1,760",1,"1,472",Public,Commercial,Ictalurus punctatus,163998,GULFFIN
2022,TEXAS,"CATFISH, GAFFTOPSAIL","1,208",1,"1,591",Public,Commercial,Bagre marinus,164159,GULFFIN
2022,TEXAS,"CATFISH, GAFFTOPSAIL",,,,Public,Recreational,,164159,MRIP
2022,TEXAS,COBIA,,,,Public,Recreational,,168566,MRIP
2022,TEXAS,COBIA,"1,728",1,"5,923",Public,Commercial,Rachycentron canadum,168566,GULFFIN
2022,TEXAS,"CRAB, BLUE","2,745,198","1,245","4,962,146",Public,Commercial,Callinectes sapidus,98696,GULFFIN
2022,TEXAS,"CRABS, STONE **","2,842",1,"23,263",Public,Commercial,Menippe,98810,GULFFIN
2022,TEXAS,"CROAKER, ATLANTIC",,,,Public,Recreational,,169283,MRIP
2022,TEXAS,"CROAKER, ATLANTIC","86,233",39,"874,298",Public,Commercial,Micropogonias undulatus,169283,GULFFIN
2022,TEXAS,"CUTLASSFISH, ATLANTIC","4,661",2,"9,486",Public,Commercial,Trichiurus lepturus,172385,GULFFIN
2022,TEXAS,DOLPHINFISH,,,,Public,Recreational,,168791,MRIP
2022,TEXAS,DOLPHINFISH,433,0,"1,264",Public,Commercial,Coryphaena hippurus,168791,GULFFIN
2022,TEXAS,"DRIFTFISH, BLACK",,,,Confidential,Commercial,Hyperoglyphe bythites,172513,GULFFIN
2022,TEXAS,"DRUM, BLACK",,,,Public,Recreational,,169288,MRIP
2022,TEXAS,"DRUM, BLACK","1,172,982",532,"1,892,087",Public,Commercial,Pogonias cromis,169288,GULFFIN
2022,TEXAS,"DRUM, RED",,,,Public,Recreational,,169290,MRIP
2022,TEXAS,"EELS, SNAKE **",691,0,708,Public,Commercial,Ophichthidae,161419,GULFFIN
2022,TEXAS,"FLOUNDER, SOUTHERN","4,797",2,"22,993",Public,Commercial,Paralichthys lethostigma,172738,GULFFIN
2022,TEXAS,"FLOUNDER, SOUTHERN",,,,Public,Recreational,,172738,MRIP
2022,TEXAS,"FLOUNDERS, PARALICHTHYS **","17,528",8,"70,666",Public,Commercial,Paralichthys,172734,GULFFIN
2022,TEXAS,"GAR, ALLIGATOR","2,781",1,"7,838",Public,Commercial,Lepisosteus spatula,201897,GULFFIN
2022,TEXAS,GARFISHES **,,,,Confidential,Commercial,Lepisosteidae,161092,GULFFIN
2022,TEXAS,"GROUPER, BLACK",,,,Confidential,Commercial,Mycteroperca bonaci,167760,GULFFIN
2022,TEXAS,"GROUPER, GAG",843,0,"3,970",Public,Commercial,Mycteroperca microlepis,167759,GULFFIN
2022,TEXAS,"GROUPER, SNOWY",,,,Confidential,Commercial,Epinephelus niveatus,167705,GULFFIN
2022,TEXAS,"GROUPER, WARSAW","8,309",4,"36,388",Public,Commercial,Epinephelus nigritus,167704,GULFFIN
2022,TEXAS,"GROUPER, YELLOWEDGE","74,222",34,"403,912",Public,Commercial,Epinephelus flavolimbatus,167699,GULFFIN
2022,TEXAS,"GROUPER, YELLOWFIN",,,,Confidential,Commercial,Mycteroperca venenosa,167764,GULFFIN
2022,TEXAS,"GROUPER, YELLOWMOUTH",,,,Confidential,Commercial,Mycteroperca interstitialis,167762,GULFFIN
2022,TEXAS,"GROUPERS, SERRANIDAE (FAMILY) **","2,627",1,"9,204",Public,Commercial,Serranidae,167674,GULFFIN
2022,TEXAS,"GRUNTS, HAEMULIDAE (FAMILY) **",,,,Confidential,Commercial,Haemulidae,169055,GULFFIN
2022,TEXAS,HERRINGS **,"31,585",14,"55,068",Public,Commercial,Clupeidae,161700,GULFFIN
2022,TEXAS,"HIND, RED",,,,Confidential,Commercial,Epinephelus guttatus,167700,GULFFIN
2022,TEXAS,"HIND, ROCK",,,,Confidential,Commercial,Epinephelus adscensionis,167696,GULFFIN
2022,TEXAS,"HIND, SPECKLED",,,,Confidential,Commercial,Epinephelus drummondhayi,167698,GULFFIN
2022,TEXAS,"JACK, ALMACO",,,,Confidential,Commercial,Seriola rivoliana,168691,GULFFIN
2022,TEXAS,"JACK, BAR","1,484",1,"4,236",Public,Commercial,Carangoides ruber,168615,GULFFIN
2022,TEXAS,"JACK, CREVALLE",258,0,422,Public,Commercial,Caranx hippos,168609,GULFFIN
2022,TEXAS,JACKS **,204,0,230,Public,Commercial,Carangidae,168584,GULFFIN
2022,TEXAS,KILLIFISHES **,"1,224",1,"36,099",Public,Commercial,Cyprinodontidae,165629,GULFFIN
2022,TEXAS,"KINGFISH, SOUTHERN",,,,Confidential,Commercial,Menticirrhus americanus,169274,GULFFIN
2022,TEXAS,KINGFISHES **,506,0,573,Public,Commercial,Menticirrhus,169273,GULFFIN
2022,TEXAS,LADYFISH,132,0,290,Public,Commercial,Elops saurus,161111,GULFFIN
2022,TEXAS,"MACKEREL, KING",,,,Confidential,Commercial,Scomberomorus cavalla,172435,GULFFIN
2022,TEXAS,"MACKEREL, KING",,,,Public,Recreational,,172435,MRIP
2022,TEXAS,"MACKEREL, SPANISH",,,,Public,Recreational,,172436,MRIP
2022,TEXAS,"MACKEREL, SPANISH",,,,Confidential,Commercial,Scomberomorus maculatus,172436,GULFFIN
2022,TEXAS,MENHADENS **,"34,675",16,"77,968",Public,Commercial,Brevoortia ,161731,GULFFIN
2022,TEXAS,"MULLET, STRIPED","28,924",13,"82,934",Public,Commercial,Mugil cephalus,170335,GULFFIN
2022,TEXAS,"MULLET, WHITE","7,180",3,"13,031",Public,Commercial,Mugil curema,170336,GULFFIN
2022,TEXAS,MULLETS **,"157,650",72,"455,022",Public,Commercial,Mugilidae,170333,GULFFIN
2022,TEXAS,"OYSTER, EASTERN","1,608,486",730,"11,893,748",Public,Commercial,Crassostrea virginica,79872,GULFFIN
2022,TEXAS,PIGFISH,"3,382",2,"55,408",Public,Commercial,Orthopristis chrysoptera,169077,GULFFIN
2022,TEXAS,PINFISH,"2,506",1,"13,256",Public,Commercial,Lagodon rhomboides,169187,GULFFIN
2022,TEXAS,"POMPANO, FLORIDA",67,0,209,Public,Commercial,Trachinotus carolinus,168708,GULFFIN
2022,TEXAS,PORGIES **,476,0,785,Public,Commercial,Sparidae,169180,GULFFIN
2022,TEXAS,"PORGY, KNOBBED",,,,Confidential,Commercial,Calamus nodosus,169201,GULFFIN
2022,TEXAS,"PORGY, RED",,,,Confidential,Commercial,Pagrus pagrus,169207,GULFFIN
2022,TEXAS,"RUNNER, BLUE",,,,Confidential,Commercial,Caranx crysos,168612,GULFFIN
2022,TEXAS,"RUNNER, RAINBOW",,,,Confidential,Commercial,Elagatis bipinnulata,168738,GULFFIN
2022,TEXAS,SCAMP,"5,055",2,"24,488",Public,Commercial,Mycteroperca phenax,167763,GULFFIN
2022,TEXAS,SCORPIONFISHES **,,,,Confidential,Commercial,Scorpaenidae,166704,GULFFIN
2022,TEXAS,"SEATROUT, SAND",,,,Public,Recreational,,169243,MRIP
2022,TEXAS,"SEATROUT, SAND","3,307",2,"4,780",Public,Commercial,Cynoscion arenarius,169243,GULFFIN
2022,TEXAS,"SEATROUT, SPOTTED",,,,Public,Recreational,,169239,MRIP
2022,TEXAS,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2022,TEXAS,"SHARK, BLACKTIP",,,,Public,Recreational,,160318,MRIP
2022,TEXAS,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,TEXAS,"SHARK, SHARPNOSE, ATLANTIC",,,,Public,Recreational,,160200,MRIP
2022,TEXAS,SHEEPSHEAD,"4,207",2,"4,311",Public,Commercial,Archosargus probatocephalus,169189,GULFFIN
2022,TEXAS,SHEEPSHEAD,,,,Public,Recreational,,169189,MRIP
2022,TEXAS,"SHRIMP, BROWN","25,904,487","11,750","53,132,733",Public,Commercial,Penaeus aztecus,95605,GULFFIN
2022,TEXAS,"SHRIMP, NORTHERN PINK","1,374,381",623,"5,397,643",Public,Commercial,Penaeus duorarum,95608,GULFFIN
2022,TEXAS,"SHRIMP, NORTHERN WHITE","25,396,579","11,520","69,594,885",Public,Commercial,Penaeus setiferus,95610,GULFFIN
2022,TEXAS,"SHRIMPS, BAIT","1,181,116",536,"5,419,943",Public,Commercial,Penaeus,95603,GULFFIN
2022,TEXAS,"SHRIMPS, MANTIS **","4,608",2,"17,241",Public,Commercial,Stomatopoda,99140,GULFFIN
2022,TEXAS,"SHRIMPS, PENAEOID **",,,,Confidential,Commercial,Penaeoidea,95601,GULFFIN
2022,TEXAS,"SNAPPER, BLACKFIN",,,,Confidential,Commercial,Lutjanus buccanella,168852,GULFFIN
2022,TEXAS,"SNAPPER, DOG",,,,Confidential,Commercial,Lutjanus jocu,168857,GULFFIN
2022,TEXAS,"SNAPPER, GRAY",112,0,341,Public,Commercial,Lutjanus griseus,168848,GULFFIN
2022,TEXAS,"SNAPPER, LANE",,,,Public,Recreational,,168860,MRIP
2022,TEXAS,"SNAPPER, LANE",141,0,414,Public,Commercial,Lutjanus synagris,168860,GULFFIN
2022,TEXAS,"SNAPPER, RED",,,,Public,Recreational,,168853,MRIP
2022,TEXAS,"SNAPPER, RED","2,767,466","1,255","14,531,117",Public,Commercial,Lutjanus campechanus,168853,GULFFIN
2022,TEXAS,"SNAPPER, SILK",,,,Confidential,Commercial,Lutjanus vivanus,168861,GULFFIN
2022,TEXAS,"SNAPPER, VERMILION","103,938",47,"332,481",Public,Commercial,Rhomboplites aurorubens,168909,GULFFIN
2022,TEXAS,"SNAPPER, VERMILION",,,,Public,Recreational,,168909,MRIP
2022,TEXAS,"SNAPPER, YELLOWTAIL",,,,Confidential,Commercial,Ocyurus chrysurus,168907,GULFFIN
2022,TEXAS,"SNAPPERS, LUTJANIDAE (FAMILY) **","2,949",1,"14,782",Public,Commercial,Lutjanidae,168845,GULFFIN
2022,TEXAS,"SPADEFISH, ATLANTIC",,,,Public,Recreational,,169539,MRIP
2022,TEXAS,"SQUID, ATLANTIC BRIEF",862,0,"1,738",Public,Commercial,Lolliguncula brevis,82379,GULFFIN
2022,TEXAS,"SQUIDS, LOLIGINIDAE **","4,041",2,"9,071",Public,Commercial,Loliginidae,82369,GULFFIN
2022,TEXAS,"STINGRAYS, DASYATIDAE (FAMILY) **","8,437",4,"17,383",Public,Commercial,Dasyatidae,160946,GULFFIN
2022,TEXAS,SUCKERS **,,,,Confidential,Commercial,Catostomidae,163892,GULFFIN
2022,TEXAS,SWORDFISH,,,,Confidential,Commercial,Xiphias gladius,172482,EXCEPTIONS
2022,TEXAS,TILAPIAS **,,,,Confidential,Commercial,Tilapia,169809,GULFFIN
2022,TEXAS,"TILEFISH, BLUELINE",,,,Confidential,Commercial,Caulolatilus microps,168543,GULFFIN
2022,TEXAS,"TILEFISH, GOLDEN",,,,Confidential,Commercial,Lopholatilus chamaeleonticeps,168546,GULFFIN
2022,TEXAS,"TILEFISH, GOLDFACE",,,,Confidential,Commercial,Caulolatilus chrysops,168544,GULFFIN
2022,TEXAS,TILEFISHES **,,,,Confidential,Commercial,Malacanthidae,168537,GULFFIN
2022,TEXAS,"TRIGGERFISH, GRAY",420,0,638,Public,Commercial,Balistes capriscus,173138,GULFFIN
2022,TEXAS,"TRIGGERFISH, GRAY",,,,Public,Recreational,,173138,MRIP
2022,TEXAS,TRIGGERFISHES **,,,,Confidential,Commercial,Balistidae,173128,GULFFIN
2022,TEXAS,"TUNA, BLACKFIN",,,,Confidential,Commercial,Thunnus atlanticus,172427,GULFFIN
2022,TEXAS,"TUNA, LITTLE TUNNY",,,,Public,Recreational,,172402,MRIP
2022,TEXAS,"TUNA, SKIPJACK",,,,Confidential,Commercial,Katsuwonus pelamis,172401,EXCEPTIONS
2022,TEXAS,"TUNA, YELLOWFIN",,,,Confidential,Commercial,Thunnus albacares,172423,EXCEPTIONS
2022,TEXAS,"VERTEBRATES, JAWED",,,,Public,Recreational,Gnathostomata ,914179,MRIP
2022,TEXAS,WAHOO,,,,Confidential,Commercial,Acanthocybium solandri,172451,GULFFIN
2022,TEXAS,,"4,694",2,"11,026",Public,Commercial,,,GULFFIN
2022,TEXAS,,,,,Confidential,Commercial,,,GULFFIN
2022,VIRGINIA,"BARRACUDA, GREAT",833,0,,Public,Recreational,,650251,MRIP
2022,VIRGINIA,"BASS, BLACK SEA","630,118",286,"1,399,409",Public,Commercial,Centropristis striata,167687,ACCSP
2022,VIRGINIA,"BASS, BLACK SEA","564,214",256,,Public,Recreational,,167687,MRIP
2022,VIRGINIA,"BASS, STRIPED","282,789",128,,Public,Recreational,,167680,MRIP
2022,VIRGINIA,"BASS, STRIPED","1,102,622",500,"3,646,245",Public,Commercial,Morone saxatilis,167680,ACCSP
2022,VIRGINIA,BLUEFISH,"182,901",83,"195,499",Public,Commercial,Pomatomus saltatrix,168559,ACCSP
2022,VIRGINIA,BLUEFISH,"300,440",136,,Public,Recreational,,168559,MRIP
2022,VIRGINIA,BOARFISHES **,,,,Confidential,Commercial,Zeiformes,166271,ACCSP
2022,VIRGINIA,"BONITO, ATLANTIC",95,0,,Public,Recreational,,172409,MRIP
2022,VIRGINIA,"BULLHEAD, BROWN","1,179",1,,Public,Recreational,,164043,MRIP
2022,VIRGINIA,BUTTERFISH,"29,446",13,"61,992",Public,Commercial,Peprilus triacanthus,172567,ACCSP
2022,VIRGINIA,"CARP, COMMON","20,071",9,"2,862",Public,Commercial,Cyprinus carpio,163344,ACCSP
2022,VIRGINIA,"CATFISH, BLUE","3,579,156","1,623","2,115,434",Public,Commercial,Ictalurus furcatus,163997,ACCSP
2022,VIRGINIA,"CATFISH, BLUE","1,653,731",750,,Public,Recreational,,163997,MRIP
2022,VIRGINIA,"CATFISH, CHANNEL",,,,Confidential,Commercial,Ictalurus punctatus,163998,ACCSP
2022,VIRGINIA,"CATFISH, CHANNEL",434,0,,Public,Recreational,,163998,MRIP
2022,VIRGINIA,"CATFISH, WHITE",,,,Confidential,Commercial,Ameiurus catus,164037,ACCSP
2022,VIRGINIA,CATFISHES **,"341,880",155,"320,157",Public,Commercial,Siluriformes,163992,ACCSP
2022,VIRGINIA,"CATFISHES, BULLHEAD **",,,,Confidential,Commercial,Ictaluridae,163995,ACCSP
2022,VIRGINIA,"CLAM, ARK, BLOOD","3,114",1,"8,594",Public,Commercial,Anadara ovalis,79342,ACCSP
2022,VIRGINIA,"CLAM, QUAHOG, NORTHERN","3,052,042","1,384","27,710,381",Public,Commercial,Mercenaria mercenaria,81496,ACCSP
2022,VIRGINIA,"CLAM, SURF, ATLANTIC",,,,Confidential,Commercial,Spisula solidissima,80944,ACCSP
2022,VIRGINIA,COBIA,"38,601",18,"142,400",Public,Commercial,Rachycentron canadum,168566,ACCSP
2022,VIRGINIA,COBIA,"1,129,270",512,,Public,Recreational,,168566,MRIP
2022,VIRGINIA,CONCHS **,"624,013",283,"1,649,902",Public,Commercial,Strombidae,72554,ACCSP
2022,VIRGINIA,"CRAB, BLUE","15,598,000","7,075","28,705,681",Public,Commercial,Callinectes sapidus,98696,ACCSP
2022,VIRGINIA,"CRAB, HORSESHOE","276,862",126,"279,672",Public,Commercial,Limulus polyphemus,82703,ACCSP
2022,VIRGINIA,"CRAB, JONAH",,,,Confidential,Commercial,Cancer borealis,98678,ACCSP
2022,VIRGINIA,"CROAKER, ATLANTIC","554,260",251,,Public,Recreational,,169283,MRIP
2022,VIRGINIA,"CROAKER, ATLANTIC","235,460",107,"269,675",Public,Commercial,Micropogonias undulatus,169283,ACCSP
2022,VIRGINIA,CUNNER,,,,Confidential,Commercial,Tautogolabrus adspersus,170481,ACCSP
2022,VIRGINIA,"CUTLASSFISH, ATLANTIC","129,497",59,,Public,Recreational,,172385,MRIP
2022,VIRGINIA,"CUTLASSFISH, ATLANTIC",,,,Confidential,Commercial,Trichiurus lepturus,172385,ACCSP
2022,VIRGINIA,DEALFISH,"5,784",3,"1,157",Public,Commercial,Trachipterus arcticus,166342,ACCSP
2022,VIRGINIA,DOLPHINFISH,"136,193",62,,Public,Recreational,,168791,MRIP
2022,VIRGINIA,DOLPHINFISH **,"1,653",1,"2,799",Public,Commercial,Coryphaena spp.,168790,ACCSP
2022,VIRGINIA,"DORY, BUCKLER",,,,Confidential,Commercial,Zenopsis conchifera,166284,ACCSP
2022,VIRGINIA,"DRUM, BLACK","18,131",8,,Public,Recreational,,169288,MRIP
2022,VIRGINIA,"DRUM, BLACK","50,487",23,"26,263",Public,Commercial,Pogonias cromis,169288,ACCSP
2022,VIRGINIA,"DRUM, RED","18,056",8,"36,247",Public,Commercial,Sciaenops ocellatus,169290,ACCSP
2022,VIRGINIA,"DRUM, RED","762,738",346,,Public,Recreational,,169290,MRIP
2022,VIRGINIA,"EEL, AMERICAN",,,,Confidential,Commercial,Anguilla rostrata,161127,ACCSP
2022,VIRGINIA,"EEL, AMERICAN","4,120",2,,Public,Recreational,,161127,MRIP
2022,VIRGINIA,"EEL, CONGER","14,174",6,"9,242",Public,Commercial,Conger oceanicus,161326,ACCSP
2022,VIRGINIA,"EEL, CONGER",22,0,,Public,Recreational,,161326,MRIP
2022,VIRGINIA,"FLOUNDER, SOUTHERN",509,0,,Public,Recreational,,172738,MRIP
2022,VIRGINIA,"FLOUNDER, SUMMER","839,173",381,,Public,Recreational,,172735,MRIP
2022,VIRGINIA,"FLOUNDER, SUMMER","2,168,252",984,"4,063,061",Public,Commercial,Paralichthys dentatus,172735,ACCSP
2022,VIRGINIA,GARFISHES **,"1,798",1,270,Public,Commercial,Lepisosteidae,161092,ACCSP
2022,VIRGINIA,GOOSEFISH,"21,180",10,"12,123",Public,Commercial,Lophius americanus,164499,ACCSP
2022,VIRGINIA,"GRUNTS, HAEMULIDAE (FAMILY) **",,,,Confidential,Commercial,Haemulidae,169055,ACCSP
2022,VIRGINIA,"HAKE, SILVER",,,,Confidential,Commercial,Merluccius bilinearis,164791,ACCSP
2022,VIRGINIA,"HAKE, SPOTTED",20,0,,Public,Recreational,,164731,MRIP
2022,VIRGINIA,"HAKE, WHITE",,,,Confidential,Commercial,Urophycis tenuis,164732,ACCSP
2022,VIRGINIA,"HARVESTFISH, NORTHERN","1,912",1,"4,854",Public,Commercial,Peprilus paru,172566,ACCSP
2022,VIRGINIA,HOGFISH,,,,Confidential,Commercial,Lachnolaimus maximus,170566,ACCSP
2022,VIRGINIA,"JACK, ALMACO","2,972",1,,Public,Recreational,,168691,MRIP
2022,VIRGINIA,"JACK, CREVALLE","1,533",1,"1,533",Public,Commercial,Caranx hippos,168609,ACCSP
2022,VIRGINIA,"KINGFISH, NORTHERN",18,0,,Public,Recreational,,169276,MRIP
2022,VIRGINIA,"KINGFISH, NORTHERN",,,,Confidential,Commercial,Menticirrhus saxatilis,169276,ACCSP
2022,VIRGINIA,"KINGFISH, SOUTHERN","394,859",179,,Public,Recreational,,169274,MRIP
2022,VIRGINIA,KINGFISHES **,"21,837",10,"31,439",Public,Commercial,Menticirrhus,169273,ACCSP
2022,VIRGINIA,LADYFISH,,,,Confidential,Commercial,Elops saurus,161111,ACCSP
2022,VIRGINIA,"LOBSTER, AMERICAN",,,,Confidential,Commercial,Homarus americanus,97314,ACCSP
2022,VIRGINIA,"MACKEREL, ATLANTIC","1,567",1,442,Public,Commercial,Scomber scombrus,172414,ACCSP
2022,VIRGINIA,"MACKEREL, CHUB",62,0,,Public,Recreational,,172412,MRIP
2022,VIRGINIA,"MACKEREL, KING",18,0,,Public,Recreational,,172435,MRIP
2022,VIRGINIA,"MACKEREL, KING",,,,Confidential,Commercial,Scomberomorus cavalla,172435,ACCSP
2022,VIRGINIA,"MACKEREL, SPANISH","240,453",109,"435,996",Public,Commercial,Scomberomorus maculatus,172436,ACCSP
2022,VIRGINIA,"MACKEREL, SPANISH","489,089",222,,Public,Recreational,,172436,MRIP
2022,VIRGINIA,"MENHADEN, ATLANTIC","55,629",25,,Public,Recreational,,161732,MRIP
2022,VIRGINIA,MENHADENS **,"299,957,237","136,060","47,874,635",Public,Commercial,Brevoortia ,161731,EXCEPTIONS
2022,VIRGINIA,"MULLET, STRIPED","1,144",1,,Public,Recreational,,170335,MRIP
2022,VIRGINIA,"MULLET, STRIPED","1,719",1,"1,031",Public,Commercial,Mugil cephalus,170335,ACCSP
2022,VIRGINIA,MULLETS,,,,Public,Recreational,,170333,MRIP
2022,VIRGINIA,MULLETS **,"7,267",3,"5,441",Public,Commercial,Mugilidae,170333,ACCSP
2022,VIRGINIA,MUMMICHOG,"57,933",26,,Public,Recreational,,165647,MRIP
2022,VIRGINIA,OCTOPUSES **,,,,Confidential,Commercial,Octopodidae,82590,ACCSP
2022,VIRGINIA,"OYSTER, EASTERN","4,428,519","2,009","32,204,135",Public,Commercial,Crassostrea virginica,79872,ACCSP
2022,VIRGINIA,"PERCH, SILVER","24,857",11,,Public,Recreational,,169259,MRIP
2022,VIRGINIA,"PERCH, WHITE","23,481",11,"23,551",Public,Commercial,Morone americana,167678,ACCSP
2022,VIRGINIA,"PERCH, WHITE","252,628",115,,Public,Recreational,,167678,MRIP
2022,VIRGINIA,"PERCH, YELLOW",376,0,363,Public,Commercial,Perca flavescens,168469,ACCSP
2022,VIRGINIA,PIGFISH,116,0,44,Public,Commercial,Orthopristis chrysoptera,169077,ACCSP
2022,VIRGINIA,PIGFISH,"24,372",11,,Public,Recreational,,169077,MRIP
2022,VIRGINIA,PINFISH,128,0,,Public,Recreational,,169187,MRIP
2022,VIRGINIA,"POMPANO, AFRICAN",,,,Confidential,Commercial,Alectis ciliaris,168602,ACCSP
2022,VIRGINIA,"POMPANO, FLORIDA",719,0,"2,183",Public,Commercial,Trachinotus carolinus,168708,ACCSP
2022,VIRGINIA,"PORGY, LONGSPINE",,,,Public,Recreational,,169183,MRIP
2022,VIRGINIA,"PUFFER, NORTHERN","5,888",3,"14,968",Public,Commercial,Sphoeroides maculatus,173290,ACCSP
2022,VIRGINIA,"PUFFER, NORTHERN","1,003",0,,Public,Recreational,,173290,MRIP
2022,VIRGINIA,"PUFFERS, TETRAODONTIDAE (FAMILY) **",,,,Confidential,Commercial,Tetraodontidae,173283,ACCSP
2022,VIRGINIA,RIBBONFISHES,,,,Public,Recreational,,166339,MRIP
2022,VIRGINIA,RIBBONFISHES **,"72,963",33,"74,927",Public,Commercial,Trachipteridae,166339,ACCSP
2022,VIRGINIA,"SCALLOP, SEA","808,173",367,"12,366,491",Public,Commercial,Placopecten magellanicus,79718,ACCSP
2022,VIRGINIA,SCUP,"200,166",91,"91,681",Public,Commercial,Stenotomus chrysops,169182,ACCSP
2022,VIRGINIA,"SEAROBIN, STRIPED",,,,Public,Recreational,,166975,MRIP
2022,VIRGINIA,"SEATROUT, SPOTTED","75,516",34,"186,937",Public,Commercial,Cynoscion nebulosus,169239,ACCSP
2022,VIRGINIA,"SEATROUT, SPOTTED","549,101",249,,Public,Recreational,,169239,MRIP
2022,VIRGINIA,"SHAD, AMERICAN","5,219",2,"4,459",Public,Commercial,Alosa sapidissima,161702,ACCSP
2022,VIRGINIA,"SHAD, GIZZARD","285,618",130,"42,901",Public,Commercial,Dorosoma cepedianum,161737,ACCSP
2022,VIRGINIA,"SHAD, HICKORY",613,0,362,Public,Commercial,Alosa mediocris,161704,ACCSP
2022,VIRGINIA,SHARK FINS **,,,,Confidential,Commercial,Unspecified,2,EXCEPTIONS
2022,VIRGINIA,"SHARK, BLACKTIP","12,240",6,"10,630",Public,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2022,VIRGINIA,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2022,VIRGINIA,"SHARK, DOGFISH, SMOOTH",18,0,,Public,Recreational,,160230,MRIP
2022,VIRGINIA,"SHARK, DOGFISH, SMOOTH","88,696",40,"68,329",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2022,VIRGINIA,"SHARK, DOGFISH, SPINY","6,819",3,,Public,Recreational,,160617,MRIP
2022,VIRGINIA,"SHARK, DOGFISH, SPINY","4,568,864","2,072","925,067",Public,Commercial,Squalus acanthias,160617,ACCSP
2022,VIRGINIA,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,EXCEPTIONS
2022,VIRGINIA,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2022,VIRGINIA,"SHARK, HAMMERHEAD, SMOOTH",,,,Confidential,Commercial,Sphyrna zygaena,160505,EXCEPTIONS
2022,VIRGINIA,"SHARK, MAKO, SHORTFIN","2,448",1,"3,872",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,VIRGINIA,"SHARK, SHARPNOSE, ATLANTIC",,,,Public,Recreational,,160200,MRIP
2022,VIRGINIA,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2022,VIRGINIA,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2022,VIRGINIA,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2022,VIRGINIA,"SHARK, THRESHER, BIGEYE",,,,Confidential,Commercial,Alopias superciliosus,159921,EXCEPTIONS
2022,VIRGINIA,"SHARKS, HAMMERHEAD **",,,,Confidential,Commercial,Sphyrnidae,160497,EXCEPTIONS
2022,VIRGINIA,SHEEPSHEAD,"4,067",2,"7,858",Public,Commercial,Archosargus probatocephalus,169189,ACCSP
2022,VIRGINIA,SHEEPSHEAD,"130,911",59,,Public,Recreational,,169189,MRIP
2022,VIRGINIA,"SHRIMP, NORTHERN WHITE",,,,Confidential,Commercial,Penaeus setiferus,95610,ACCSP
2022,VIRGINIA,"SHRIMPS, PENAEID **",,,,Confidential,Commercial,Penaeidae,95602,ACCSP
2022,VIRGINIA,"SILVERSIDE, ATLANTIC",,,,Public,Recreational,,165994,MRIP
